"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2018","2018","M3","Cubic metres","6","Millions",,,54.131,,
"HUN","Hungary","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","1970","1970",,,"0","Units",,,12.5,,
"HUN","Hungary","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","1980","1980",,,"0","Units",,,10,,
"HUN","Hungary","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","1990","1990",,,"0","Units",,,8.2,,
"HUN","Hungary","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","1995","1995",,,"0","Units",,,26,,
"HUN","Hungary","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2000","2000",,,"0","Units",,,66.3,,
"HUN","Hungary","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2005","2005",,,"0","Units",,,52.9,,
"HUN","Hungary","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,39,,
"HUN","Hungary","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2011","2011",,,"0","Units",,,35,,
"HUN","Hungary","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2012","2012",,,"0","Units",,,34,,
"SWE","Sweden","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","1990","1990",,,"0","Units",,,609,,
"SWE","Sweden","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","1995","1995",,,"0","Units",,,685,,
"SWE","Sweden","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2000","2000",,,"0","Units",,,665,,
"SWE","Sweden","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2005","2005",,,"0","Units",,,576,,
"SWE","Sweden","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2010","2010",,,"0","Units",,,598,,
"SWE","Sweden","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2015","2015",,,"0","Units",,,607,,
"DEU","Germany","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","1995","1995",,,"0","Units",,,4229.3999,,
"DEU","Germany","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2010","2010",,,"0","Units",,,3523.75928,,
"DEU","Germany","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2013","2013",,,"0","Units",,,3210.26001,,
"DEU","Germany","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2016","2016",,,"0","Units",,,3363.1001,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","1995","1995",,,"0","Units",,,1176.90002,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2000","2000",,,"0","Units",,,997.29999,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2005","2005",,,"0","Units",,,936.59998,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2010","2010",,,"0","Units",,,814.16998,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2011","2011",,,"0","Units",,,738.32001,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2012","2012",,,"0","Units",,,770.35999,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2013","2013",,,"0","Units",,,764.82001,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2014","2014",,,"0","Units",,,782.85999,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2015","2015",,,"0","Units",,,684.59003,,
"CZE","Czech Republic","GROUND","Fresh ground water","COOL_IND","Manufacturing cooling","2010","2010",,,"0","Units",,,1.2,,
"CZE","Czech Republic","GROUND","Fresh ground water","COOL_IND","Manufacturing cooling","2011","2011",,,"0","Units",,,1.3,,
"CZE","Czech Republic","GROUND","Fresh ground water","COOL_IND","Manufacturing cooling","2012","2012",,,"0","Units",,,1.6,,
"CZE","Czech Republic","GROUND","Fresh ground water","COOL_IND","Manufacturing cooling","2013","2013",,,"0","Units",,,1.5,,
"CZE","Czech Republic","GROUND","Fresh ground water","COOL_IND","Manufacturing cooling","2014","2014",,,"0","Units",,,1.6,,
"CZE","Czech Republic","GROUND","Fresh ground water","COOL_IND","Manufacturing cooling","2015","2015",,,"0","Units",,,1.7,,
"CZE","Czech Republic","GROUND","Fresh ground water","COOL_IND","Manufacturing cooling","2016","2016",,,"0","Units",,,1.8,,
"CZE","Czech Republic","GROUND","Fresh ground water","COOL_IND","Manufacturing cooling","2017","2017",,,"0","Units",,,1.9,,
"CZE","Czech Republic","GROUND","Fresh ground water","COOL_IND","Manufacturing cooling","2018","2018",,,"0","Units",,,2,,
"CHE","Switzerland","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2012","2012",,,"0","Units",,,37.4,"E","Estimated value"
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2000","2000","M3","Cubic metres","6","Millions",,,66.046,,
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2005","2005","M3","Cubic metres","6","Millions",,,52.634,,
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,34.555,,
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,33.538,,
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,30.47,,
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2013","2013","M3","Cubic metres","6","Millions",,,28.758,,
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2014","2014","M3","Cubic metres","6","Millions",,,27.677,,
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,28.039,,
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2016","2016","M3","Cubic metres","6","Millions",,,27.014,,
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2017","2017","M3","Cubic metres","6","Millions",,,25.812,,
"LVA","Latvia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2018","2018","M3","Cubic metres","6","Millions",,,26.889,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","1995","1995","M3CAP","Cubic metres per capita","0","Units",,,166.4753,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2000","2000","M3CAP","Cubic metres per capita","0","Units",,,119.6889,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2005","2005","M3CAP","Cubic metres per capita","0","Units",,,110.9368,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,94.55646,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,84.16753,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,90.42801,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2013","2013","M3CAP","Cubic metres per capita","0","Units",,,88.07716,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2014","2014","M3CAP","Cubic metres per capita","0","Units",,,83.30518,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2015","2015","M3CAP","Cubic metres per capita","0","Units",,,88.40882,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2016","2016","M3CAP","Cubic metres per capita","0","Units",,,94.03748,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2017","2017","M3CAP","Cubic metres per capita","0","Units",,,92.75038,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2018","2018","M3CAP","Cubic metres per capita","0","Units",,,106.5509,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","1990","1990",,,"0","Units",,,0,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","1995","1995",,,"0","Units",,,0,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2000","2000",,,"0","Units",,,0,"E","Estimated value"
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2005","2005",,,"0","Units",,,0,"E","Estimated value"
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,0,"E","Estimated value"
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2011","2011",,,"0","Units",,,0,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2012","2012",,,"0","Units",,,0,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2013","2013",,,"0","Units",,,0,"E","Estimated value"
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2014","2014",,,"0","Units",,,0,"E","Estimated value"
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2015","2015",,,"0","Units",,,0,"E","Estimated value"
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2016","2016",,,"0","Units",,,0,,
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","1995","1995",,,"0","Units",,,54.3,,
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2000","2000",,,"0","Units",,,78.6,,
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,97.8,,
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2012","2012",,,"0","Units",,,88.23,,
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2014","2014",,,"0","Units",,,88.4,,
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2016","2016",,,"0","Units",,,83.53,,
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2018","2018",,,"0","Units",,,83.15,,
"ESP","Spain","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2005","2005",,,"0","Units",,,115,,
"ESP","Spain","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2010","2010",,,"0","Units",,,63,,
"ESP","Spain","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2011","2011",,,"0","Units",,,58,,
"ESP","Spain","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2012","2012",,,"0","Units",,,83,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2013","2013",,,"0","Units",,,88,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2014","2014",,,"0","Units",,,99,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2015","2015",,,"0","Units",,,108,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2016","2016",,,"0","Units",,,105,"E","Estimated value"
"FIN","Finland","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","1990","1990",,,"0","Units",,,0,,
"FIN","Finland","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","1995","1995",,,"0","Units",,,0,,
"FIN","Finland","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2000","2000",,,"0","Units",,,0,,
"FIN","Finland","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2005","2005",,,"0","Units",,,0,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","1970","1970",,,"0","Units",,,1197.09998,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","1980","1980",,,"0","Units",,,2388.1001,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","1990","1990",,,"0","Units",,,3916.3999,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","1995","1995",,,"0","Units",,,4135,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2000","2000",,,"0","Units",,,4486.3999,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2005","2005",,,"0","Units",,,3501.3999,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,4000.30005,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2011","2011",,,"0","Units",,,3802.1001,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2012","2012",,,"0","Units",,,3610.1001,,
"LVA","Latvia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2000","2000",,,"0","Units",,,25.451,,
"LVA","Latvia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2005","2005",,,"0","Units",,,23.19,,
"LVA","Latvia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,2.311,,
"LVA","Latvia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2011","2011",,,"0","Units",,,2.116,,
"LVA","Latvia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2012","2012",,,"0","Units",,,2.082,,
"LVA","Latvia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2013","2013",,,"0","Units",,,3.26,,
"LVA","Latvia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2014","2014",,,"0","Units",,,2.587,,
"LVA","Latvia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2015","2015",,,"0","Units",,,3.054,,
"LVA","Latvia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2016","2016",,,"0","Units",,,2.41,,
